Patch,Original,Category,Tool,DIFF,COMP,Detected,Fixed,Consistent,sanity_check,mitigates,patch_link,original_link,diff_link,exploit_link
crypto_roulette_2round.sol,crypto_roulette.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_2round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/crypto_roulette.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_2round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/crypto_roulette_test.js
crypto_roulette_4round.sol,crypto_roulette.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_4round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/crypto_roulette.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_4round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/crypto_roulette_test.js
crypto_roulette_1round.sol,crypto_roulette.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_1round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/crypto_roulette.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_1round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/crypto_roulette_test.js
crypto_roulette_3round.sol,crypto_roulette.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_3round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/crypto_roulette.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/crypto_roulette/crypto_roulette_3round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/crypto_roulette_test.js
name_registrar_1round.sol,name_registrar.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_1round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/name_registrar.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_1round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/name_registrar_test.js
name_registrar_3round.sol,name_registrar.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_3round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/name_registrar.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_3round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/name_registrar_test.js
name_registrar_2round.sol,name_registrar.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_2round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/name_registrar.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_2round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/name_registrar_test.js
name_registrar_4round.sol,name_registrar.sol,other,SolGPT,True,True,1.0,1.0,True,passed,yes,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_4round.sol,https://github.com/smartbugs/smartbugs-curated/tree/main/dataset/other/name_registrar.sol,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SolGPT/other/name_registrar/name_registrar_4round.diff,https://github.com/ASSERT-KTH/sb-heists/tree/main/smartbugs-curated/0.4.x/test/other/name_registrar_test.js
